Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/6/1999,AQS,410470040,1,4.9,ug/m3 LC,20,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
10/9/1999,AQS,410470040,1,8.1,ug/m3 LC,34,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
10/12/1999,AQS,410470040,1,10.5,ug/m3 LC,44,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
10/15/1999,AQS,410470040,1,10,ug/m3 LC,42,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
10/18/1999,AQS,410470040,1,9.5,ug/m3 LC,40,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
10/21/1999,AQS,410470040,1,19.6,ug/m3 LC,67,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
10/24/1999,AQS,410470040,1,8.1,ug/m3 LC,34,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
10/27/1999,AQS,410470040,1,14.7,ug/m3 LC,56,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
10/30/1999,AQS,410470040,1,26.3,ug/m3 LC,81,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/2/1999,AQS,410470040,1,21.4,ug/m3 LC,71,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/5/1999,AQS,410470040,1,38.3,ug/m3 LC,108,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/8/1999,AQS,410470040,1,15.2,ug/m3 LC,58,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/11/1999,AQS,410470040,1,10.3,ug/m3 LC,43,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/14/1999,AQS,410470040,1,12,ug/m3 LC,50,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/17/1999,AQS,410470040,1,10.3,ug/m3 LC,43,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/20/1999,AQS,410470040,1,3.1,ug/m3 LC,13,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/23/1999,AQS,410470040,1,6.7,ug/m3 LC,28,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/26/1999,AQS,410470040,1,5,ug/m3 LC,21,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
11/29/1999,AQS,410470040,1,14.9,ug/m3 LC,57,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/2/1999,AQS,410470040,1,2.2,ug/m3 LC,9,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/5/1999,AQS,410470040,1,3.7,ug/m3 LC,15,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/8/1999,AQS,410470040,1,6.1,ug/m3 LC,25,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/11/1999,AQS,410470040,1,2.7,ug/m3 LC,11,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/14/1999,AQS,410470040,1,2.3,ug/m3 LC,10,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/17/1999,AQS,410470040,1,3.4,ug/m3 LC,14,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/20/1999,AQS,410470040,1,21.9,ug/m3 LC,72,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/23/1999,AQS,410470040,1,25.3,ug/m3 LC,79,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/26/1999,AQS,410470040,1,9.2,ug/m3 LC,38,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
12/29/1999,AQS,410470040,1,35.2,ug/m3 LC,100,FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,44.943231,-123.006
1/1/1999,AQS,410470109,1,16,ug/m3 LC,59,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/2/1999,AQS,410470109,1,13.1,ug/m3 LC,53,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/3/1999,AQS,410470109,1,10.9,ug/m3 LC,45,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/4/1999,AQS,410470109,1,30,ug/m3 LC,89,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/6/1999,AQS,410470109,1,18.1,ug/m3 LC,64,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/7/1999,AQS,410470109,1,8.2,ug/m3 LC,34,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/8/1999,AQS,410470109,1,10.4,ug/m3 LC,43,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/9/1999,AQS,410470109,1,14.2,ug/m3 LC,55,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/10/1999,AQS,410470109,1,25,ug/m3 LC,78,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/11/1999,AQS,410470109,1,12.3,ug/m3 LC,51,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/12/1999,AQS,410470109,1,5.5,ug/m3 LC,23,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/13/1999,AQS,410470109,1,9.7,ug/m3 LC,40,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/14/1999,AQS,410470109,1,3,ug/m3 LC,13,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/15/1999,AQS,410470109,1,3.6,ug/m3 LC,15,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/16/1999,AQS,410470109,1,3,ug/m3 LC,13,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/17/1999,AQS,410470109,1,2,ug/m3 LC,8,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/18/1999,AQS,410470109,1,2.3,ug/m3 LC,10,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/19/1999,AQS,410470109,1,2.4,ug/m3 LC,10,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/20/1999,AQS,410470109,1,1.2,ug/m3 LC,5,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/21/1999,AQS,410470109,1,2.1,ug/m3 LC,9,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/22/1999,AQS,410470109,1,2,ug/m3 LC,8,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/23/1999,AQS,410470109,1,3.6,ug/m3 LC,15,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/24/1999,AQS,410470109,1,13.8,ug/m3 LC,55,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/25/1999,AQS,410470109,1,19,ug/m3 LC,66,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/26/1999,AQS,410470109,1,18,ug/m3 LC,63,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/27/1999,AQS,410470109,1,8.1,ug/m3 LC,34,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/28/1999,AQS,410470109,1,1.6,ug/m3 LC,7,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/29/1999,AQS,410470109,1,1.6,ug/m3 LC,7,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/30/1999,AQS,410470109,1,4.4,ug/m3 LC,18,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
1/31/1999,AQS,410470109,1,4.4,ug/m3 LC,18,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/2/1999,AQS,410470109,1,4.1,ug/m3 LC,17,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/3/1999,AQS,410470109,1,3.7,ug/m3 LC,15,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/5/1999,AQS,410470109,1,2.8,ug/m3 LC,12,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/6/1999,AQS,410470109,1,1.1,ug/m3 LC,5,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/7/1999,AQS,410470109,1,2.3,ug/m3 LC,10,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/8/1999,AQS,410470109,1,2.5,ug/m3 LC,10,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/9/1999,AQS,410470109,1,2.9,ug/m3 LC,12,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/10/1999,AQS,410470109,1,3,ug/m3 LC,13,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/11/1999,AQS,410470109,1,8.5,ug/m3 LC,35,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/12/1999,AQS,410470109,1,12,ug/m3 LC,50,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/13/1999,AQS,410470109,1,9,ug/m3 LC,38,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/14/1999,AQS,410470109,1,14.9,ug/m3 LC,57,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/15/1999,AQS,410470109,1,10.4,ug/m3 LC,43,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/16/1999,AQS,410470109,1,5.1,ug/m3 LC,21,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/17/1999,AQS,410470109,1,3.6,ug/m3 LC,15,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/18/1999,AQS,410470109,1,1.5,ug/m3 LC,6,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/19/1999,AQS,410470109,1,3.9,ug/m3 LC,16,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/20/1999,AQS,410470109,1,4.9,ug/m3 LC,20,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/21/1999,AQS,410470109,1,1.4,ug/m3 LC,6,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/22/1999,AQS,410470109,1,1.1,ug/m3 LC,5,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/23/1999,AQS,410470109,1,1.7,ug/m3 LC,7,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/24/1999,AQS,410470109,1,2.2,ug/m3 LC,9,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/25/1999,AQS,410470109,1,1.7,ug/m3 LC,7,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/26/1999,AQS,410470109,1,3.5,ug/m3 LC,15,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/27/1999,AQS,410470109,1,2.4,ug/m3 LC,10,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
2/28/1999,AQS,410470109,1,2.1,ug/m3 LC,9,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/1/1999,AQS,410470109,1,2.6,ug/m3 LC,11,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/2/1999,AQS,410470109,1,4.4,ug/m3 LC,18,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/3/1999,AQS,410470109,1,2.3,ug/m3 LC,10,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/4/1999,AQS,410470109,1,2.6,ug/m3 LC,11,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/5/1999,AQS,410470109,1,8.8,ug/m3 LC,37,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/6/1999,AQS,410470109,1,12.2,ug/m3 LC,51,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/7/1999,AQS,410470109,1,7.9,ug/m3 LC,33,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/8/1999,AQS,410470109,1,2.8,ug/m3 LC,12,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/9/1999,AQS,410470109,1,2.1,ug/m3 LC,9,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/10/1999,AQS,410470109,1,4.6,ug/m3 LC,19,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/12/1999,AQS,410470109,1,6,ug/m3 LC,25,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/13/1999,AQS,410470109,1,4.7,ug/m3 LC,20,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/14/1999,AQS,410470109,1,2.3,ug/m3 LC,10,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/15/1999,AQS,410470109,1,3.4,ug/m3 LC,14,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/16/1999,AQS,410470109,1,4.4,ug/m3 LC,18,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/17/1999,AQS,410470109,1,5.7,ug/m3 LC,24,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/18/1999,AQS,410470109,1,8.9,ug/m3 LC,37,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/19/1999,AQS,410470109,1,10.6,ug/m3 LC,44,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
3/20/1999,AQS,410470109,1,9,ug/m3 LC,38,"NW CORNER OF SCHOOL PROPERTY, ACROSS FROM 20256 GRIMM RD. NE",1,100,88101,PM2.5 - Local Conditions,41420,"Salem, OR",41,Oregon,47,Marion,45.211667,-122.795833
